MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,DL,0106,2028-06-07,00014204,00001956,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065896,00001025,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072810,00001752,0001,C,333.00,EUR,
300,AZ,0788,2028-08-16,00065854,00001735,0001,P,515.00,EUR,
300,DL,0106,2028-06-07,00014032,00003442,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065758,00001671,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072811,00002925,0001,C,316.00,EUR,
300,AZ,0788,2028-08-16,00066081,00000728,0001,P,515.00,EUR,
300,DL,0106,2028-06-07,00014182,00002691,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065731,00002089,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072813,00004304,0001,C,283.00,EUR,
300,DL,0106,2028-06-07,00014183,00000391,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065985,00002302,0001,P,515.00,EUR,
300,AZ,0788,2028-08-16,00066009,00002831,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072814,00000397,0001,C,299.00,EUR,
300,DL,0106,2028-06-07,00014323,00002868,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065932,00001984,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072816,00002185,0001,C,333.00,EUR,
300,AZ,0788,2028-08-16,00065994,00001539,0001,P,515.00,EUR,
300,DL,0106,2028-06-07,00014150,00002205,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065836,00003779,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072817,00002770,0001,C,283.00,EUR,
300,DL,0106,2028-06-07,00014281,00004421,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00066015,00001173,0001,P,515.00,EUR,
300,AZ,0788,2028-08-16,00065974,00002755,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072819,00003844,0001,C,316.00,EUR,
300,DL,0106,2028-06-07,00014021,00000832,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065935,00002639,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072820,00000275,0001,C,296.00,EUR,
300,AZ,0788,2028-08-16,00065982,00001547,0001,P,515.00,EUR,
300,DL,0106,2028-06-07,00014012,00004574,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00066027,00001768,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072822,00001975,0001,C,283.00,EUR,
300,DL,0106,2028-06-07,00014254,00000010,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065740,00000144,0001,P,515.00,EUR,
300,AZ,0788,2028-08-16,00066054,00002976,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072823,00002843,0001,C,333.00,EUR,
300,DL,0106,2028-05-02,00007392,00002129,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065872,00000515,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072825,00004417,0001,C,333.00,EUR,
300,AZ,0788,2028-08-16,00065824,00001475,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007332,00002033,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065938,00000820,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072826,00000019,0001,C,333.00,EUR,
300,DL,0106,2028-05-02,00007185,00002217,0001,C,305.00,USD,
300,AZ,0788,2028-08-16,00065968,00000567,0001,P,515.00,EUR,
300,AZ,0788,2028-08-16,00065794,00002121,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072828,00002614,0001,C,283.00,EUR,
300,DL,0106,2028-05-02,00007152,00000503,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064914,00004457,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007305,00000744,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065237,00001398,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072829,00000474,0001,C,283.00,EUR,
300,AZ,0788,2028-08-11,00065087,00001398,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007186,00002165,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072831,00002273,0001,C,333.00,EUR,
300,AZ,0788,2028-08-11,00065024,00000648,0001,P,515.00,EUR,
300,AZ,0788,2028-08-11,00064971,00000447,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007264,00001310,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072832,00002524,0001,C,299.00,EUR,
300,AZ,0788,2028-08-11,00065054,00002281,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007221,00001671,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065210,00000547,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072834,00000949,0001,C,333.00,EUR,
300,AZ,0788,2028-08-11,00065051,00003711,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007251,00003149,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065009,00000760,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072835,00002671,0001,C,333.00,EUR,
300,DL,0106,2028-05-02,00007317,00004132,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065231,00004349,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072837,00004017,0001,C,316.00,EUR,
300,AZ,0788,2028-08-11,00064893,00002318,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007065,00004461,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064881,00002446,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072838,00000206,0001,C,333.00,EUR,
300,AZ,0788,2028-08-11,00065234,00000551,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007206,00003265,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065030,00003201,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072840,00003235,0001,C,299.00,EUR,
300,DL,0106,2028-05-02,00007197,00002285,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064985,00002302,0001,P,515.00,EUR,
300,AZ,0788,2028-08-11,00065102,00001756,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072841,00002059,0001,C,299.00,EUR,
300,DL,0106,2028-05-02,00007069,00001812,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065021,00001338,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072843,00003426,0001,C,333.00,EUR,
300,AZ,0788,2028-08-11,00065201,00001711,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007227,00000511,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064905,00000768,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007276,00003405,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065000,00002306,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072844,00002940,0001,C,333.00,EUR,
300,AZ,0788,2028-08-11,00064938,00000347,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007290,00003478,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072846,00003781,0001,C,299.00,EUR,
300,AZ,0788,2028-08-11,00064908,00001908,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007087,00001964,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065114,00003385,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072847,00001176,0001,C,299.00,EUR,
300,AZ,0788,2028-08-11,00064950,00000921,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007310,00004457,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065195,00002558,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072849,00000528,0001,C,316.00,EUR,
300,AZ,0788,2028-08-11,00064869,00004148,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007401,00000559,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064941,00000036,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072850,00004505,0001,C,333.00,EUR,
300,DL,0106,2028-05-02,00007210,00002000,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064902,00000415,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072852,00001289,0001,C,283.00,EUR,
300,AZ,0788,2028-08-11,00065174,00000559,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007081,00003470,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065135,00000559,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072853,00000428,0001,C,316.00,EUR,
300,AZ,0788,2028-08-11,00065006,00000467,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007389,00003140,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00065018,00003506,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072855,00002814,0001,C,283.00,EUR,
300,DL,0106,2028-05-02,00007320,00000071,0001,C,305.00,USD,
300,AZ,0788,2028-08-11,00064962,00003060,0001,P,515.00,EUR,
300,AA,0017,2028-06-06,00014064,00000779,0001,C,179.00,USD,
300,LH,0401,2028-09-10,00072856,00003058,0001,C,299.00,EUR,
300,AZ,0788,2028-08-11,00065108,00001820,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007158,00003578,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058944,00003369,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072858,00000682,0001,C,299.00,EUR,
300,AZ,0788,2028-07-11,00059030,00000423,0001,P,515.00,EUR,
300,JL,0407,2028-06-26,00012890,00000779,0001,C,451.00,JPY,
300,DL,0106,2028-05-02,00007093,00002988,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058988,00001350,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072859,00003265,0001,C,333.00,EUR,
300,DL,0106,2028-05-02,00007365,00004321,0001,C,305.00,USD,
300,AA,0026,2028-07-27,00055656,00000779,0001,C,519.00,USD,
300,AZ,0788,2028-07-11,00058905,00003911,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00059048,00000018,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072861,00003657,0001,C,283.00,EUR,
300,AA,0026,2028-07-09,00053261,00000779,0001,C,259.00,USD,
300,DL,0106,2028-05-02,00007313,00002454,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00059075,00002542,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072862,00001185,0001,C,283.00,EUR,
300,AZ,0788,2028-07-11,00058994,00003510,0001,P,515.00,EUR,
300,DL,0106,2028-05-02,00007086,00003285,0001,C,305.00,USD,
300,DL,1984,2028-05-27,00087611,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-07-11,00058911,00002896,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072864,00004463,0001,C,299.00,EUR,
300,DL,0106,2028-05-31,00012909,00004044,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058982,00002699,0001,P,515.00,EUR,
300,SQ,0015,2028-06-30,00040783,00000779,0001,C,986.00,SGD,
300,AZ,0788,2028-07-11,00058872,00004513,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072865,00002505,0001,C,283.00,EUR,
300,DL,0106,2028-05-31,00013009,00003979,0001,C,305.00,USD,
300,SQ,0067,2028-06-29,00116874,00000779,0001,C,139.00,SGD,
300,AZ,0788,2028-07-11,00059045,00001242,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00059009,00002671,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072867,00000508,0001,C,316.00,EUR,
300,UA,3516,2028-09-10,00122684,00000779,0001,C,259.00,USD,
300,DL,0106,2028-05-31,00012841,00001186,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058830,00000025,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00058800,00001282,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072868,00004198,0001,C,299.00,EUR,
300,DL,0106,2028-05-31,00013044,00002747,0001,C,305.00,USD,
300,DL,1984,2028-08-31,00105933,00000779,0001,C,359.00,USD,
300,AZ,0788,2028-07-11,00059021,00002257,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00058902,00001623,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072870,00004126,0001,C,299.00,EUR,
300,DL,0106,2028-05-31,00012813,00002851,0001,C,305.00,USD,
300,DL,1984,2028-09-25,00111045,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-07-11,00059129,00001515,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072871,00002103,0001,C,299.00,EUR,
300,DL,0106,2028-05-31,00012807,00003915,0001,C,305.00,USD,
300,UA,3517,2028-06-25,00145715,00000779,0001,C,779.00,USD,
300,AZ,0788,2028-07-11,00059051,00000089,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00059078,00001434,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072873,00002988,0001,C,333.00,EUR,
300,DL,0106,2028-05-31,00012942,00001820,0001,C,305.00,USD,
300,SQ,0117,2028-08-11,00163871,00000779,0001,C,151.00,SGD,
300,AZ,0788,2028-07-11,00059039,00001467,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00059003,00000091,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072874,00003972,0001,C,316.00,EUR,
300,DL,0106,2028-05-31,00013012,00001579,0001,C,305.00,USD,
300,UA,3517,2028-09-10,00161419,00000779,0001,C,259.00,USD,
300,AZ,0788,2028-07-11,00058833,00000145,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072876,00001716,0001,C,316.00,EUR,
300,DL,0106,2028-05-31,00012784,00003309,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058941,00003153,0001,P,515.00,EUR,
300,AZ,0788,2028-07-11,00059018,00000034,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072877,00003863,0001,C,333.00,EUR,
300,DL,0106,2028-05-31,00012918,00004132,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00059114,00003578,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072879,00002886,0001,C,299.00,EUR,
300,AZ,0788,2028-07-11,00058985,00001266,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012843,00000571,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058881,00000888,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072880,00004491,0001,C,299.00,EUR,
300,AZ,0788,2028-07-11,00058968,00002514,0001,P,515.00,EUR,
300,UA,3517,2028-08-29,00158488,00000779,0001,C,259.00,USD,
300,DL,0106,2028-05-31,00012755,00004537,0001,C,305.00,USD,
300,AZ,0788,2028-07-11,00058896,00001707,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072882,00001557,0001,C,299.00,EUR,
300,DL,0106,2028-05-31,00013006,00001744,0001,C,305.00,USD,
300,UA,3517,2028-08-31,00159055,00000779,0001,C,259.00,USD,
300,AZ,0788,2028-07-11,00058866,00002289,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072883,00004349,0001,C,333.00,EUR,
300,AZ,0788,2028-07-11,00058914,00002827,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012903,00001796,0001,C,305.00,USD,
300,SQ,0114,2028-06-16,00141064,00000779,0001,C,151.00,SGD,
300,AZ,0788,2028-07-11,00058812,00003116,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072885,00000416,0001,C,316.00,EUR,
300,AZ,0788,2028-07-11,00058917,00001820,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012856,00000957,0001,C,305.00,USD,
300,SQ,0066,2028-07-13,00081705,00000779,0001,C,139.00,SGD,
300,AZ,0788,2028-07-11,00059105,00004060,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072886,00002675,0001,C,333.00,EUR,
300,AZ,0788,2028-09-14,00071423,00002587,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012823,00003963,0001,C,305.00,USD,
300,DL,1984,2028-05-09,00084161,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-09-14,00071453,00002073,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072888,00000779,0001,C,283.00,EUR,
300,DL,0106,2028-05-31,00012769,00003654,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071471,00002073,0001,P,515.00,EUR,
300,AA,0064,2028-06-04,00073899,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-09-14,00071521,00001005,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072889,00004300,0001,C,283.00,EUR,
300,DL,0106,2028-05-31,00012972,00000684,0001,C,305.00,USD,
300,UA,3516,2028-04-01,00090537,00000779,0001,C,259.00,USD,
300,AZ,0788,2028-09-14,00071593,00000684,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072891,00000874,0001,C,299.00,EUR,
300,AZ,0788,2028-09-14,00071746,00003855,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012922,00000086,0001,C,305.00,USD,
300,SQ,0066,2028-09-04,00091939,00000779,0001,C,139.00,SGD,
300,AZ,0788,2028-09-14,00071557,00001202,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072892,00001813,0001,C,316.00,EUR,
300,DL,0106,2028-05-31,00012870,00002390,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071635,00004329,0001,P,515.00,EUR,
300,DL,1984,2028-06-18,00091694,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-09-14,00071515,00003486,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072894,00000981,0001,C,333.00,EUR,
300,DL,0106,2028-05-31,00012728,00000047,0001,C,305.00,USD,
300,UA,3504,2028-09-19,00085950,00000779,0001,C,373.00,USD,
300,AZ,0788,2028-09-14,00071632,00004489,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072895,00001568,0001,C,316.00,EUR,
300,AZ,0788,2028-09-14,00071605,00003169,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012946,00002105,0001,C,305.00,USD,
300,UA,3504,2028-04-27,00056405,00000779,0001,C,373.00,USD,
300,AZ,0788,2028-09-14,00071743,00003329,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072897,00004417,0001,C,333.00,EUR,
300,AZ,0788,2028-09-14,00071474,00003899,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00013045,00002121,0001,C,305.00,USD,
300,UA,0007,2028-03-29,00000447,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-09-14,00071587,00002245,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072898,00004335,0001,C,299.00,EUR,
300,AA,0064,2028-04-29,00069839,00000779,0001,C,359.00,USD,
300,DL,0106,2028-05-31,00012858,00000391,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071668,00000804,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072900,00001565,0001,C,299.00,EUR,
300,AZ,0788,2028-09-14,00071456,00001454,0001,P,515.00,EUR,
300,AA,0064,2028-05-26,00072971,00000779,0001,C,179.00,USD,
300,DL,0106,2028-05-31,00012712,00003048,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071399,00004120,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072901,00004477,0001,C,333.00,EUR,
300,DL,1699,2028-09-18,00071703,00000779,0001,C,179.00,USD,
300,AZ,0788,2028-09-14,00071650,00001105,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012999,00000316,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072903,00004310,0001,C,316.00,EUR,
300,AZ,0788,2028-09-14,00071444,00001539,0001,P,515.00,EUR,
300,UA,3504,2028-06-24,00067797,00000779,0001,C,373.00,USD,
300,AZ,0788,2028-09-14,00071497,00002795,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012766,00004421,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071695,00001623,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072904,00004580,0001,C,299.00,EUR,
300,SQ,0866,2028-04-22,00306792,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-14,00071384,00001591,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00012734,00000379,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072906,00002785,0001,C,299.00,EUR,
300,SQ,0866,2028-04-29,00308130,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-14,00071692,00000375,0001,P,515.00,EUR,
300,DL,0106,2028-05-31,00013024,00001748,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071620,00003197,0001,P,515.00,EUR,
300,SQ,0866,2028-04-24,00307538,00000779,0001,C,218.00,SGD,
300,LH,0401,2028-09-10,00072907,00001249,0001,C,283.00,EUR,
300,AZ,0788,2028-09-14,00071402,00002265,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00030011,00000015,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071426,00000720,0001,P,515.00,EUR,
300,SQ,0866,2028-09-17,00335819,00000779,0001,C,218.00,SGD,
300,LH,0401,2028-09-10,00072909,00003840,0001,C,316.00,EUR,
300,AZ,0788,2028-09-14,00071731,00003951,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029916,00002217,0001,C,305.00,USD,
300,SQ,0866,2028-09-25,00337555,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-14,00071674,00000403,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072910,00003909,0001,C,299.00,EUR,
300,AZ,0788,2028-09-14,00071479,00001535,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029963,00002747,0001,C,305.00,USD,
300,SQ,0866,2028-07-14,00322885,00000779,0001,C,654.00,SGD,
300,AZ,0788,2028-09-14,00071408,00003434,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072912,00000759,0001,C,283.00,EUR,
300,DL,0106,2028-08-27,00029694,00001551,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071477,00000844,0001,P,515.00,EUR,
300,SQ,0863,2028-06-03,00287389,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-14,00071420,00000941,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072913,00003958,0001,C,283.00,EUR,
300,DL,0106,2028-08-27,00029773,00002302,0001,C,305.00,USD,
300,AZ,0788,2028-09-14,00071545,00000265,0001,P,515.00,EUR,
300,SQ,0326,2028-09-21,00277579,00000779,0001,C,738.00,SGD,
300,LH,0401,2028-09-10,00072915,00001512,0001,C,316.00,EUR,
300,AZ,0788,2028-09-14,00071686,00001061,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00030042,00001760,0001,C,305.00,USD,
300,SQ,0326,2028-10-05,00278628,00000779,0001,C,738.00,SGD,
300,LH,0401,2028-09-10,00072916,00003415,0001,C,299.00,EUR,
300,AZ,0788,2028-09-05,00069782,00001928,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029967,00000740,0001,C,305.00,USD,
300,SQ,0866,2028-04-09,00304280,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-05,00070000,00002900,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072918,00004557,0001,C,283.00,EUR,
300,DL,0106,2028-08-27,00029725,00003711,0001,C,305.00,USD,
300,SQ,0866,2028-03-26,00301609,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-05,00069677,00002611,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072919,00003298,0001,C,316.00,EUR,
300,DL,0106,2028-08-27,00029876,00001214,0001,C,305.00,USD,
300,SQ,0326,2028-07-10,00267428,00000779,0001,C,738.00,SGD,
300,AZ,0788,2028-09-05,00069809,00004341,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072921,00001251,0001,C,316.00,EUR,
300,DL,0106,2028-08-27,00029734,00000265,0001,C,305.00,USD,
300,SQ,0863,2028-06-21,00289422,00000779,0001,C,218.00,SGD,
300,AZ,0788,2028-09-05,00069731,00004224,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072922,00001251,0001,C,316.00,EUR,
300,SQ,0863,2028-06-19,00289185,00000779,0001,C,218.00,SGD,
300,DL,0106,2028-08-27,00029894,00000716,0001,C,305.00,USD,
300,AZ,0788,2028-09-05,00069719,00000929,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072924,00002995,0001,C,283.00,EUR,
300,DL,0106,2028-08-27,00030000,00003967,0001,C,305.00,USD,
300,SQ,0997,2028-06-11,00392973,00000779,0001,C,386.00,SGD,
300,AZ,0788,2028-09-05,00069872,00000051,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029770,00002165,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072925,00002141,0001,C,333.00,EUR,
300,SQ,0997,2028-04-07,00380388,00000779,0001,C,386.00,SGD,
300,AZ,0788,2028-09-05,00069890,00003678,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029784,00001298,0001,C,305.00,USD,
300,AZ,0788,2028-09-05,00069647,00004574,0001,P,515.00,EUR,
300,LH,0401,2028-09-10,00072927,00001918,0001,C,299.00,EUR,
300,SQ,0997,2028-04-09,00380870,00000779,0001,C,386.00,SGD,
300,AZ,0788,2028-09-05,00069818,00002904,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029718,00000089,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072928,00001918,0001,C,299.00,EUR,
300,SQ,0997,2028-05-04,00385745,00000779,0001,C,386.00,SGD,
300,AZ,0788,2028-09-05,00069875,00000957,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00030021,00002956,0001,C,305.00,USD,
300,SQ,0997,2028-09-06,00410016,00000779,0001,C,386.00,SGD,
300,LH,0401,2028-09-10,00072930,00001557,0001,C,299.00,EUR,
300,AZ,0788,2028-09-05,00069968,00000015,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029988,00003638,0001,C,305.00,USD,
300,SQ,0997,2028-08-28,00408160,00000779,0001,C,386.00,SGD,
300,LH,0401,2028-09-10,00072931,00000827,0001,C,283.00,EUR,
300,AZ,0788,2028-09-05,00069869,00004301,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029790,00000981,0001,C,305.00,USD,
300,SQ,0997,2028-08-23,00407493,00000779,0001,C,386.00,SGD,
300,LH,0401,2028-09-10,00072933,00003539,0001,C,316.00,EUR,
300,AZ,0788,2028-09-05,00069857,00001723,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00029825,00000511,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072934,00003079,0001,C,283.00,EUR,
300,SQ,0997,2028-07-12,00399199,00000779,0001,C,386.00,SGD,
300,AZ,0788,2028-09-05,00069881,00000192,0001,P,515.00,EUR,
300,DL,0106,2028-08-27,00030023,00000575,0001,C,305.00,USD,
300,AZ,0788,2028-09-05,00069950,00002225,0001,P,515.00,EUR,
300,SQ,0988,2028-06-01,00352349,00000779,0001,C,386.00,SGD,
300,DL,0106,2028-08-27,00029969,00003269,0001,C,305.00,USD,
300,LH,0401,2028-09-10,00072936,00003358,0001,C,316.00,EUR,
300,AZ,0788,2028-09-05,00069985,00002574,0001,P,515.00,EUR,
300,SQ,0988,2028-06-01,00352625,00000779,0001,C,386.00,SGD,
300,DL,0106,2028-08-27,00030015,00002430,0001,C,305.00,USD,
300,AZ,0788,2028-09-05,00069755,00003325,0001,P,515.00,EUR,
300,SQ,0988,2028-05-30,00352157,00000779,0001,C,386.00,SGD,
300,LH,0401,2028-09-10,00072938,00003309,0001,C,333.00,EUR,
300,DL,0106,2028-08-27,00030002,00004521,0001,C,305.00,USD,
300,AZ,0788,2028-09-05,00069938,00000616,0001,P,515.00,EUR,
