MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,UA,3517,2028-09-10,161277,3947,O,AIRPORT,
300,LH,2415,2028-05-17,218182,794,O,AIRPORT,
300,LH,455,2028-06-27,156182,3947,O,AIRPORT,
300,LH,2415,2028-04-25,215913,794,O,AIRPORT,
300,AZ,791,2028-08-12,156869,3947,O,AIRPORT,
300,LH,2407,2028-10-18,212596,794,O,AIRPORT,
300,UA,3517,2028-08-13,155534,3947,O,AIRPORT,
300,LH,455,2028-10-06,167336,794,O,AIRPORT,
300,UA,3517,2028-05-05,135841,3947,O,AIRPORT,
300,LH,2402,2028-08-15,184008,794,O,AIRPORT,
300,LH,454,2028-07-26,134560,3947,O,AIRPORT,
300,LH,2402,2028-04-09,169683,794,O,AIRPORT,
300,UA,3517,2028-05-16,138040,3947,O,AIRPORT,
300,AA,17,2028-07-07,20312,86,O,AIRPORT,
300,LH,454,2028-08-19,138183,3947,O,AIRPORT,
300,UA,7,2028-05-04,5509,86,O,AIRPORT,
300,UA,3517,2028-05-07,136163,3947,O,AIRPORT,
300,LH,400,2028-07-12,21305,86,O,AIRPORT,
300,UA,3517,2028-04-10,131199,3947,O,AIRPORT,
300,AZ,555,2028-07-13,21457,86,O,AIRPORT,
300,UA,3517,2028-04-17,132446,3947,O,AIRPORT,
300,AA,17,2028-07-13,21542,86,O,AIRPORT,
300,UA,3517,2028-06-29,146544,3947,O,AIRPORT,
300,UA,7,2028-08-24,20973,86,O,AIRPORT,
300,LH,454,2028-08-26,139037,3947,O,AIRPORT,
300,UA,7,2028-08-04,17929,86,O,AIRPORT,
300,LH,454,2028-09-11,141699,3947,O,AIRPORT,
300,LH,400,2028-06-22,17212,86,O,AIRPORT,
300,UA,3517,2028-06-05,142123,3947,O,AIRPORT,
300,QF,5,2028-06-22,17136,86,O,AIRPORT,
300,UA,3517,2028-10-12,165503,3947,O,AIRPORT,
300,QF,5,2028-04-07,2488,86,O,AIRPORT,
300,LH,2462,2028-07-05,256970,3947,O,AIRPORT,
300,LH,400,2028-07-30,24484,86,O,AIRPORT,
300,LH,2462,2028-07-21,258647,3947,O,AIRPORT,
300,JL,407,2028-09-01,22000,86,O,AIRPORT,
300,LH,2463,2028-05-13,273269,3947,O,AIRPORT,
300,LH,400,2028-04-21,5211,86,O,AIRPORT,
300,LH,2463,2028-05-02,272074,3947,O,AIRPORT,
300,LH,400,2028-07-17,22066,86,O,AIRPORT,
300,LH,2436,2028-04-30,234704,3947,O,AIRPORT,
300,QF,5,2028-07-25,23838,86,O,AIRPORT,
300,LH,2415,2028-10-25,232204,3947,O,AIRPORT,
300,UA,7,2028-09-11,23771,86,O,AIRPORT,
300,LH,2415,2028-09-15,230246,3947,O,AIRPORT,
300,UA,7,2028-09-10,23765,86,O,AIRPORT,
300,LH,2462,2028-05-06,250136,3947,O,AIRPORT,
300,LH,400,2028-07-21,23083,86,O,AIRPORT,
300,LH,2462,2028-05-17,251504,3947,O,AIRPORT,
300,LH,400,2028-07-23,23311,86,O,AIRPORT,
300,LH,2436,2028-08-31,242755,3947,O,AIRPORT,
300,LH,2436,2028-09-10,243494,3947,O,AIRPORT,
300,JL,407,2028-05-19,7511,86,O,AIRPORT,
300,LH,3577,2028-04-18,293502,3947,O,AIRPORT,
300,AZ,555,2028-05-21,11268,86,O,AIRPORT,
300,LH,2463,2028-08-04,282630,3947,O,AIRPORT,
300,DL,106,2028-05-20,10666,86,O,AIRPORT,
300,LH,2463,2028-07-21,281120,3947,O,AIRPORT,
300,AA,17,2028-05-16,10021,86,O,AIRPORT,
300,LH,2463,2028-08-30,285605,3947,O,AIRPORT,
300,JL,407,2028-06-04,9789,86,O,AIRPORT,
300,LH,3577,2028-07-03,301807,3947,O,AIRPORT,
300,QF,5,2028-05-06,8093,86,O,AIRPORT,
300,LH,2407,2028-04-03,191591,3947,O,AIRPORT,
300,QF,5,2028-05-08,8316,86,O,AIRPORT,
300,LH,2402,2028-09-19,188409,3947,O,AIRPORT,
300,AZ,555,2028-06-10,15004,86,O,AIRPORT,
300,LH,2407,2028-04-09,192348,3947,O,AIRPORT,
300,DL,106,2028-06-09,14471,86,O,AIRPORT,
300,LH,2415,2028-06-28,222307,3947,O,AIRPORT,
300,DL,106,2028-06-07,14338,86,O,AIRPORT,
300,LH,2415,2028-07-05,222914,3947,O,AIRPORT,
300,AA,17,2028-06-19,16637,86,O,AIRPORT,
300,LH,2407,2028-09-13,210208,3947,O,AIRPORT,
300,DL,106,2028-05-31,12922,86,O,AIRPORT,
300,LH,2415,2028-04-14,214916,3947,O,AIRPORT,
300,UA,7,2028-07-03,13657,86,O,AIRPORT,
300,LH,2402,2028-07-21,181182,3947,O,AIRPORT,
300,LH,400,2028-04-25,6107,86,O,AIRPORT,
300,LH,2402,2028-07-03,179204,3947,O,AIRPORT,
300,DL,106,2028-09-09,32461,86,O,AIRPORT,
300,JL,408,2028-05-13,32530,86,O,AIRPORT,
300,UA,7,2028-04-18,3213,86,O,AIRPORT,
300,LH,400,2028-08-31,31051,86,O,AIRPORT,
300,JL,408,2028-04-27,30762,86,O,AIRPORT,
300,JL,408,2028-05-04,31500,86,O,AIRPORT,
300,LH,400,2028-09-17,35227,86,O,AIRPORT,
300,UA,941,2028-06-01,35334,86,O,AIRPORT,
300,LH,400,2028-09-22,35927,86,O,AIRPORT,
300,QF,5,2028-08-10,26895,86,O,AIRPORT,
300,AZ,555,2028-08-09,26867,86,O,AIRPORT,
300,JL,408,2028-03-29,27608,86,O,AIRPORT,
300,DL,106,2028-08-13,27344,86,O,AIRPORT,
300,UA,7,2028-10-27,27228,86,O,AIRPORT,
300,UA,7,2028-11-01,27505,86,O,AIRPORT,
300,JL,407,2028-09-26,25635,86,O,AIRPORT,
300,AA,17,2028-08-05,25879,86,O,AIRPORT,
300,UA,941,2028-04-13,29859,86,O,AIRPORT,
300,AZ,555,2028-08-20,29189,86,O,AIRPORT,
300,UA,941,2028-04-04,28841,86,O,AIRPORT,
300,UA,941,2028-08-14,43525,86,O,AIRPORT,
300,DL,1699,2028-04-19,41765,86,O,AIRPORT,
300,UA,941,2028-08-03,42256,86,O,AIRPORT,
300,JL,407,2028-04-25,4246,86,O,AIRPORT,
300,DL,1699,2028-05-11,46431,86,O,AIRPORT,
300,AZ,788,2028-05-07,46344,86,O,AIRPORT,
300,DL,1699,2028-05-14,46531,86,O,AIRPORT,
300,UA,941,2028-08-23,44608,86,O,AIRPORT,
300,AA,26,2028-05-14,45537,86,O,AIRPORT,
300,UA,941,2028-08-30,45294,86,O,AIRPORT,
300,AZ,788,2028-03-26,38050,86,O,AIRPORT,
300,QF,6,2028-03-28,38216,86,O,AIRPORT,
300,DL,106,2028-10-30,37042,86,O,AIRPORT,
300,AZ,788,2028-04-08,40495,86,O,AIRPORT,
300,AZ,788,2028-04-10,41027,86,O,AIRPORT,
300,LH,400,2028-04-16,4107,86,O,AIRPORT,
300,LH,400,2028-11-10,39422,86,O,AIRPORT,
300,DL,1699,2028-04-10,40137,86,O,AIRPORT,
300,JL,408,2028-07-19,40120,86,O,AIRPORT,
300,AA,26,2028-08-27,60044,86,O,AIRPORT,
300,AA,26,2028-08-23,59511,86,O,AIRPORT,
300,AZ,788,2028-07-20,60687,86,O,AIRPORT,
300,QF,6,2028-08-16,57706,86,O,AIRPORT,
300,QF,6,2028-08-16,57692,86,O,AIRPORT,
300,AZ,788,2028-07-06,57901,86,O,AIRPORT,
300,DL,1699,2028-07-13,58472,86,O,AIRPORT,
300,DL,1699,2028-08-11,64278,86,O,AIRPORT,
300,DL,1699,2028-08-09,63568,86,O,AIRPORT,
300,AZ,788,2028-07-24,61378,86,O,AIRPORT,
300,UA,3504,2028-05-30,63191,86,O,AIRPORT,
300,LH,401,2028-05-26,51322,86,O,AIRPORT,
300,AZ,788,2028-05-23,49518,86,O,AIRPORT,
300,UA,941,2028-10-18,49616,86,O,AIRPORT,
300,QF,6,2028-07-27,55067,86,O,AIRPORT,
300,QF,6,2028-07-27,55078,86,O,AIRPORT,
300,LH,401,2028-06-24,56996,86,O,AIRPORT,
300,LH,401,2028-06-08,53924,86,O,AIRPORT,
300,AA,26,2028-07-18,54535,86,O,AIRPORT,
300,DL,1699,2028-06-21,54357,86,O,AIRPORT,
300,LH,401,2028-08-28,69958,86,O,AIRPORT,
300,AZ,788,2028-08-31,68996,86,O,AIRPORT,
300,UA,3504,2028-07-01,68985,86,O,AIRPORT,
300,AA,64,2028-09-24,86292,86,O,AIRPORT,
300,DL,1984,2028-05-14,84886,86,O,AIRPORT,
300,AZ,789,2028-05-10,84884,86,O,AIRPORT,
300,AZ,789,2028-05-12,85278,86,O,AIRPORT,
300,AA,64,2028-09-26,86708,86,O,AIRPORT,
300,DL,1699,2028-11-02,75163,86,O,AIRPORT,
300,DL,1699,2028-11-10,75433,86,O,AIRPORT,
300,AA,64,2028-06-06,74287,86,O,AIRPORT,
300,LH,401,2028-09-30,77045,86,O,AIRPORT,
300,DL,1699,2028-09-27,73377,86,O,AIRPORT,
300,AZ,788,2028-09-23,73415,86,O,AIRPORT,
300,LH,401,2028-09-12,73808,86,O,AIRPORT,
300,UA,3504,2028-07-16,72193,86,O,AIRPORT,
300,LH,402,2028-04-15,82976,86,O,AIRPORT,
300,AZ,789,2028-04-22,81306,86,O,AIRPORT,
300,UA,3504,2028-09-01,81789,86,O,AIRPORT,
300,AZ,789,2028-05-05,84248,86,O,AIRPORT,
300,AA,64,2028-09-06,84529,86,O,AIRPORT,
300,AA,64,2028-08-28,83319,86,O,AIRPORT,
300,DL,1984,2028-04-21,80432,86,O,AIRPORT,
300,LH,402,2028-04-06,81066,86,O,AIRPORT,
300,DL,1984,2028-08-04,100760,86,O,AIRPORT,
300,UA,3516,2028-05-23,100750,86,O,AIRPORT,
300,DL,1984,2028-08-13,102630,86,O,AIRPORT,
300,UA,3516,2028-06-03,102593,86,O,AIRPORT,
300,UA,3516,2028-06-05,102987,86,O,AIRPORT,
300,UA,3516,2028-07-20,111756,86,O,AIRPORT,
300,DL,1984,2028-10-06,111819,86,O,AIRPORT,
300,LH,402,2028-08-20,107779,86,O,AIRPORT,
300,LH,402,2028-08-22,108086,86,O,AIRPORT,
300,DL,1984,2028-06-09,90030,86,O,AIRPORT,
300,UA,3516,2028-04-01,90502,86,O,AIRPORT,
300,AZ,789,2028-06-03,89693,86,O,AIRPORT,
300,DL,1984,2028-06-05,89223,86,O,AIRPORT,
300,DL,1984,2028-06-23,92769,86,O,AIRPORT,
300,AZ,789,2028-06-23,93504,86,O,AIRPORT,
300,UA,3516,2028-04-08,91883,86,O,AIRPORT,
300,UA,3516,2028-04-08,91943,86,O,AIRPORT,
300,AZ,789,2028-07-22,99181,86,O,AIRPORT,
300,DL,1984,2028-07-06,95377,86,O,AIRPORT,
300,UA,3516,2028-05-12,98551,86,O,AIRPORT,
300,DL,1984,2028-07-15,97036,86,O,AIRPORT,
300,LH,454,2028-05-06,123533,86,O,AIRPORT,
300,AZ,790,2028-05-28,123164,86,O,AIRPORT,
300,AZ,790,2028-05-23,122477,86,O,AIRPORT,
300,AZ,790,2028-06-30,127828,86,O,AIRPORT,
300,AZ,790,2028-06-21,126370,86,O,AIRPORT,
300,AZ,790,2028-03-31,115153,86,O,AIRPORT,
300,UA,3516,2028-08-02,114584,86,O,AIRPORT,
300,AZ,790,2028-03-26,114437,86,O,AIRPORT,
300,LH,402,2028-09-20,114761,86,O,AIRPORT,
300,LH,454,2028-04-12,120078,86,O,AIRPORT,
300,AZ,791,2028-07-12,153324,86,O,AIRPORT,
300,AZ,791,2028-05-26,148213,86,O,AIRPORT,
300,LH,455,2028-04-08,147071,86,O,AIRPORT,
300,UA,3517,2028-07-15,149804,86,O,AIRPORT,
300,UA,3517,2028-07-11,148875,86,O,AIRPORT,
300,UA,3517,2028-08-18,156295,86,O,AIRPORT,
300,LH,2402,2028-08-15,183990,3947,O,AIRPORT,
300,UA,3517,2028-08-18,156454,86,O,AIRPORT,
300,AZ,791,2028-08-27,158683,86,O,AIRPORT,
300,LH,2402,2028-06-04,176077,3947,O,AIRPORT,
300,LH,2402,2028-05-20,174194,3947,O,AIRPORT,
300,LH,2402,2028-05-20,174277,3947,O,AIRPORT,
300,JL,407,2028-04-09,2062,985,O,AIRPORT,
300,AZ,555,2028-06-23,17460,985,O,AIRPORT,
300,UA,7,2028-07-26,16751,985,O,AIRPORT,
300,LH,400,2028-06-22,17343,985,O,AIRPORT,
300,QF,5,2028-06-22,17283,985,O,AIRPORT,
300,AZ,555,2028-06-21,17158,985,O,AIRPORT,
300,QF,5,2028-07-01,18703,985,O,AIRPORT,
300,DL,106,2028-07-02,19166,985,O,AIRPORT,
300,QF,5,2028-06-28,18510,985,O,AIRPORT,
300,AA,26,2028-06-06,48849,985,O,AIRPORT,
300,JL,407,2028-04-29,4932,985,O,AIRPORT,
300,AA,26,2028-05-28,47588,985,O,AIRPORT,
300,UA,941,2028-09-12,47335,985,O,AIRPORT,
300,LH,400,2028-07-21,22890,985,O,AIRPORT,
300,JL,407,2028-09-08,22906,985,O,AIRPORT,
300,LH,400,2028-07-26,23775,985,O,AIRPORT,
300,AA,17,2028-05-01,7169,985,O,AIRPORT,
300,JL,407,2028-06-13,10881,985,O,AIRPORT,
300,LH,400,2028-05-15,9839,985,O,AIRPORT,
300,AA,17,2028-05-14,9984,985,O,AIRPORT,
300,AA,17,2028-05-07,8277,985,O,AIRPORT,
300,AA,17,2028-05-10,8861,985,O,AIRPORT,
300,DL,106,2028-05-09,8637,985,O,AIRPORT,
300,AZ,555,2028-06-06,14302,985,O,AIRPORT,
300,AA,17,2028-06-08,14719,985,O,AIRPORT,
300,UA,7,2028-07-17,15587,985,O,AIRPORT,
300,AZ,555,2028-05-30,12798,985,O,AIRPORT,
300,LH,400,2028-06-06,13983,985,O,AIRPORT,
300,DL,106,2028-06-03,13349,985,O,AIRPORT,
300,UA,941,2028-05-06,32454,985,O,AIRPORT,
300,QF,5,2028-04-11,3281,985,O,AIRPORT,
300,JL,408,2028-05-17,32931,985,O,AIRPORT,
300,UA,941,2028-04-22,30774,985,O,AIRPORT,
300,JL,408,2028-04-27,30651,985,O,AIRPORT,
300,AZ,555,2028-09-05,31925,985,O,AIRPORT,
300,LH,400,2028-09-17,35098,985,O,AIRPORT,
300,UA,3517,2028-08-22,157274,86,O,AIRPORT,
300,LH,400,2028-08-12,27149,985,O,AIRPORT,
300,LH,455,2028-07-08,157432,86,O,AIRPORT,
300,UA,7,2028-10-27,27254,985,O,AIRPORT,
300,UA,3517,2028-05-11,137371,86,O,AIRPORT,
300,AZ,555,2028-08-03,25427,985,O,AIRPORT,
300,UA,3517,2028-04-21,133480,86,O,AIRPORT,
300,JL,407,2028-10-16,26324,985,O,AIRPORT,
300,AZ,790,2028-08-07,132852,86,O,AIRPORT,
300,AA,17,2028-08-25,29620,985,O,AIRPORT,
300,AZ,791,2028-04-07,142761,86,O,AIRPORT,
300,LH,400,2028-08-17,28289,985,O,AIRPORT,
300,LH,454,2028-10-03,144542,86,O,AIRPORT,
300,AA,17,2028-08-23,29131,985,O,AIRPORT,
300,AZ,791,2028-04-24,144683,86,O,AIRPORT,
300,LH,401,2028-04-18,44052,985,O,AIRPORT,
300,AZ,790,2028-09-18,138766,86,O,AIRPORT,
300,AA,26,2028-05-01,43688,985,O,AIRPORT,
300,UA,3517,2028-06-03,141773,86,O,AIRPORT,
300,LH,401,2028-04-07,41960,985,O,AIRPORT,
300,AZ,791,2028-04-02,142227,86,O,AIRPORT,
300,AA,26,2028-04-17,41809,985,O,AIRPORT,
300,LH,454,2028-09-15,142355,86,O,AIRPORT,
300,UA,941,2028-08-05,42697,985,O,AIRPORT,
300,LH,454,2028-09-04,140439,86,O,AIRPORT,
300,AA,26,2028-04-22,42584,985,O,AIRPORT,
300,LH,454,2028-09-08,141176,86,O,AIRPORT,
300,DL,1699,2028-05-02,44456,985,O,AIRPORT,
300,UA,3517,2028-05-31,140967,86,O,AIRPORT,
300,JL,408,2028-08-28,44435,985,O,AIRPORT,
300,LH,2462,2028-07-30,259608,86,O,AIRPORT,
300,UA,7,2028-04-27,4556,985,O,AIRPORT,
300,LH,2463,2028-06-02,275460,86,O,AIRPORT,
300,AA,17,2028-10-22,37751,985,O,AIRPORT,
300,LH,2462,2028-06-04,253435,86,O,AIRPORT,
300,DL,1699,2028-03-28,37731,985,O,AIRPORT,
300,LH,2436,2028-08-31,242890,86,O,AIRPORT,
300,UA,941,2028-06-30,38568,985,O,AIRPORT,
300,LH,2436,2028-08-01,240738,86,O,AIRPORT,
300,AA,17,2028-10-31,38259,985,O,AIRPORT,
300,LH,2462,2028-03-29,246067,86,O,AIRPORT,
300,AZ,555,2028-07-31,25063,985,O,AIRPORT,
300,LH,2462,2028-04-11,247414,86,O,AIRPORT,
300,QF,5,2028-10-09,36708,985,O,AIRPORT,
300,LH,2463,2028-09-17,288070,86,O,AIRPORT,
300,QF,5,2028-10-18,37079,985,O,AIRPORT,
300,LH,2463,2028-09-24,288764,86,O,AIRPORT,
300,LH,400,2028-10-21,38844,985,O,AIRPORT,
300,LH,3577,2028-04-25,294066,86,O,AIRPORT,
300,AZ,788,2028-04-06,40022,985,O,AIRPORT,
300,LH,2463,2028-08-31,285782,86,O,AIRPORT,
300,DL,1699,2028-04-08,39918,985,O,AIRPORT,
300,LH,3577,2028-07-19,303756,86,O,AIRPORT,
300,DL,106,2028-03-28,171,985,O,AIRPORT,
300,LH,2407,2028-05-08,195625,86,O,AIRPORT,
300,QF,6,2028-08-27,59342,985,O,AIRPORT,
300,LH,2415,2028-06-04,219851,86,O,AIRPORT,
300,AA,26,2028-08-29,60377,985,O,AIRPORT,
300,LH,2415,2028-07-10,223413,86,O,AIRPORT,
300,QF,6,2028-08-16,57710,985,O,AIRPORT,
300,LH,2407,2028-08-24,207481,86,O,AIRPORT,
300,LH,401,2028-06-26,57479,985,O,AIRPORT,
300,LH,2415,2028-04-02,213872,86,O,AIRPORT,
300,QF,6,2028-08-14,57547,985,O,AIRPORT,
300,LH,2402,2028-08-15,183937,86,O,AIRPORT,
300,AZ,788,2028-07-09,58709,985,O,AIRPORT,
300,LH,2402,2028-06-18,177402,86,O,AIRPORT,
300,UA,3504,2028-05-06,58294,985,O,AIRPORT,
300,LH,2402,2028-05-20,174267,86,O,AIRPORT,
300,UA,3504,2028-06-04,63898,985,O,AIRPORT,
300,JL,407,2028-08-19,20088,2374,O,AIRPORT,
300,UA,3504,2028-06-04,63921,985,O,AIRPORT,
300,QF,5,2028-07-07,20105,2374,O,AIRPORT,
300,QF,6,2028-10-15,64301,985,O,AIRPORT,
300,AA,17,2028-07-02,19309,2374,O,AIRPORT,
300,QF,6,2028-10-11,64203,985,O,AIRPORT,
300,UA,7,2028-08-15,19650,2374,O,AIRPORT,
300,AZ,788,2028-08-11,65094,985,O,AIRPORT,
300,QF,5,2028-07-12,21120,2374,O,AIRPORT,
300,QF,5,2028-03-29,856,985,O,AIRPORT,
300,DL,106,2028-07-11,20542,2374,O,AIRPORT,
300,LH,401,2028-07-19,62044,985,O,AIRPORT,
300,JL,407,2028-05-04,5338,2374,O,AIRPORT,
300,LH,401,2028-07-14,61286,985,O,AIRPORT,
300,LH,400,2028-06-22,17432,2374,O,AIRPORT,
300,DL,1699,2028-08-02,62524,985,O,AIRPORT,
300,AA,17,2028-06-26,17888,2374,O,AIRPORT,
300,UA,3504,2028-03-31,51134,985,O,AIRPORT,
300,QF,5,2028-07-01,19095,2374,O,AIRPORT,
300,JL,407,2028-03-29,523,985,O,AIRPORT,
300,AZ,555,2028-07-31,24922,2374,O,AIRPORT,
300,LH,401,2028-05-22,50416,985,O,AIRPORT,
300,LH,400,2028-07-28,24385,2374,O,AIRPORT,
300,UA,3504,2028-04-29,56839,985,O,AIRPORT,
300,QF,6,2028-06-06,47924,2374,O,AIRPORT,
300,LH,401,2028-06-20,56449,985,O,AIRPORT,
300,DL,106,2028-07-26,23668,2374,O,AIRPORT,
300,AZ,788,2028-08-29,68496,985,O,AIRPORT,
300,UA,7,2028-09-11,23939,2374,O,AIRPORT,
300,LH,401,2028-08-30,70175,985,O,AIRPORT,
300,LH,400,2028-04-30,6747,2374,O,AIRPORT,
300,AZ,788,2028-08-18,66110,985,O,AIRPORT,
300,QF,5,2028-05-04,7521,2374,O,AIRPORT,
300,UA,3504,2028-06-17,66516,985,O,AIRPORT,
300,DL,106,2028-04-01,1159,2374,O,AIRPORT,
300,AZ,788,2028-08-13,65512,985,O,AIRPORT,
300,AA,17,2028-05-21,10939,2374,O,AIRPORT,
300,DL,1699,2028-08-29,67515,985,O,AIRPORT,
300,UA,7,2028-06-02,9442,2374,O,AIRPORT,
300,AA,64,2028-04-11,67950,985,O,AIRPORT,
300,JL,407,2028-05-24,8145,2374,O,AIRPORT,
300,AZ,788,2028-08-20,66881,985,O,AIRPORT,
300,JL,407,2028-05-22,8020,2374,O,AIRPORT,
300,DL,1699,2028-08-27,67048,985,O,AIRPORT,
300,JL,407,2028-05-24,8266,2374,O,AIRPORT,
300,UA,3504,2028-09-21,86261,985,O,AIRPORT,
300,DL,106,2028-05-07,8011,2374,O,AIRPORT,
300,DL,1984,2028-05-16,85203,985,O,AIRPORT,
300,UA,3504,2028-08-01,75186,985,O,AIRPORT,
300,AA,17,2028-05-10,8962,2374,O,AIRPORT,
300,DL,1699,2028-11-04,75238,985,O,AIRPORT,
300,AA,17,2028-06-12,15458,2374,O,AIRPORT,
300,LH,401,2028-09-28,76809,985,O,AIRPORT,
300,JL,407,2028-07-07,14520,2374,O,AIRPORT,
300,DL,1984,2028-04-06,77353,985,O,AIRPORT,
300,UA,7,2028-05-08,6015,2374,O,AIRPORT,
300,DL,1984,2028-04-06,77540,985,O,AIRPORT,
300,AA,17,2028-06-14,15822,2374,O,AIRPORT,
300,LH,401,2028-10-09,77463,985,O,AIRPORT,
300,LH,400,2028-05-29,12630,2374,O,AIRPORT,
300,AA,17,2028-05-30,13035,2374,O,AIRPORT,
300,LH,401,2028-10-03,77122,985,O,AIRPORT,
300,AZ,555,2028-05-30,12991,2374,O,AIRPORT,
300,LH,401,2028-09-24,76097,985,O,AIRPORT,
300,QF,5,2028-06-04,13580,2374,O,AIRPORT,
300,DL,1699,2028-09-18,71409,985,O,AIRPORT,
300,QF,5,2028-06-02,13291,2374,O,AIRPORT,
300,DL,1699,2028-09-20,71933,985,O,AIRPORT,
300,QF,5,2028-09-06,32012,2374,O,AIRPORT,
300,DL,1699,2028-09-29,73392,985,O,AIRPORT,
300,AZ,555,2028-09-05,32220,2374,O,AIRPORT,
300,AA,64,2028-06-04,73843,985,O,AIRPORT,
300,QF,5,2028-04-11,3333,2374,O,AIRPORT,
300,AZ,789,2028-05-03,83715,985,O,AIRPORT,
300,AA,17,2028-09-10,32791,2374,O,AIRPORT,
300,UA,3504,2028-08-19,78813,985,O,AIRPORT,
300,DL,106,2028-09-04,31669,2374,O,AIRPORT,
300,LH,401,2028-10-29,78835,985,O,AIRPORT,
300,UA,941,2028-04-27,31432,2374,O,AIRPORT,
300,LH,402,2028-03-28,79333,985,O,AIRPORT,
300,AZ,555,2028-09-23,35371,2374,O,AIRPORT,
300,DL,1984,2028-04-12,79014,985,O,AIRPORT,
300,DL,106,2028-09-27,35799,2374,O,AIRPORT,
300,LH,402,2028-04-01,80297,985,O,AIRPORT,
300,DL,106,2028-09-16,33814,2374,O,AIRPORT,
300,LH,402,2028-03-30,80065,985,O,AIRPORT,
300,LH,400,2028-09-11,33723,2374,O,AIRPORT,
300,LH,402,2028-09-10,112292,985,O,AIRPORT,
300,UA,941,2028-05-26,34561,2374,O,AIRPORT,
300,DL,1984,2028-10-30,113055,985,O,AIRPORT,
300,JL,408,2028-05-31,34596,2374,O,AIRPORT,
300,LH,402,2028-09-11,113045,985,O,AIRPORT,
300,DL,106,2028-04-12,3414,2374,O,AIRPORT,
300,LH,402,2028-08-02,104060,985,O,AIRPORT,
300,AZ,555,2028-08-14,27697,2374,O,AIRPORT,
300,AZ,789,2028-08-14,103370,985,O,AIRPORT,
300,QF,5,2028-08-12,27307,2374,O,AIRPORT,
300,AZ,789,2028-08-14,103667,985,O,AIRPORT,
300,LH,400,2028-08-04,25304,2374,O,AIRPORT,
300,LH,402,2028-07-31,103705,985,O,AIRPORT,
300,LH,400,2028-08-04,25417,2374,O,AIRPORT,
300,DL,1984,2028-08-27,105449,985,O,AIRPORT,
300,UA,7,2028-04-16,2989,2374,O,AIRPORT,
300,DL,1984,2028-08-09,101635,985,O,AIRPORT,
300,DL,106,2028-08-29,30382,2374,O,AIRPORT,
300,UA,3516,2028-06-01,102211,985,O,AIRPORT,
300,QF,5,2028-08-19,28400,2374,O,AIRPORT,
300,DL,1984,2028-09-18,109784,985,O,AIRPORT,
300,DL,106,2028-04-17,4179,2374,O,AIRPORT,
300,AZ,789,2028-09-23,111509,985,O,AIRPORT,
300,JL,407,2028-04-25,4237,2374,O,AIRPORT,
300,DL,1984,2028-09-22,110697,985,O,AIRPORT,
300,QF,6,2028-05-30,46915,2374,O,AIRPORT,
300,DL,1984,2028-09-11,108098,985,O,AIRPORT,
300,LH,401,2028-05-01,46491,2374,O,AIRPORT,
300,LH,402,2028-05-22,90216,985,O,AIRPORT,
300,DL,1699,2028-05-07,45436,2374,O,AIRPORT,
300,DL,1984,2028-06-09,90101,985,O,AIRPORT,
300,AZ,555,2028-04-17,4504,2374,O,AIRPORT,
300,AZ,789,2028-06-06,90106,985,O,AIRPORT,
300,QF,6,2028-05-16,45243,2374,O,AIRPORT,
300,LH,402,2028-05-22,90357,985,O,AIRPORT,
300,LH,400,2028-10-03,37658,2374,O,AIRPORT,
300,LH,402,2028-05-14,88550,985,O,AIRPORT,
300,AA,26,2028-03-26,38756,2374,O,AIRPORT,
300,LH,402,2028-05-18,89529,985,O,AIRPORT,
300,QF,5,2028-04-14,3658,2374,O,AIRPORT,
300,AZ,789,2028-06-03,89668,985,O,AIRPORT,
300,AZ,788,2028-04-13,41371,2374,O,AIRPORT,
300,LH,402,2028-05-18,89282,985,O,AIRPORT,
300,JL,408,2028-07-12,39286,2374,O,AIRPORT,
300,UA,3516,2028-04-06,91221,985,O,AIRPORT,
300,QF,6,2028-04-02,38983,2374,O,AIRPORT,
300,AZ,789,2028-07-02,95506,985,O,AIRPORT,
300,UA,941,2028-07-14,40001,2374,O,AIRPORT,
300,DL,1984,2028-07-08,95581,985,O,AIRPORT,
300,LH,401,2028-06-28,57901,2374,O,AIRPORT,
300,AZ,789,2028-07-20,98820,985,O,AIRPORT,
300,AA,26,2028-09-21,63572,2374,O,AIRPORT,
300,DL,1984,2028-07-24,98962,985,O,AIRPORT,
300,LH,402,2028-07-04,98505,985,O,AIRPORT,
300,UA,3504,2028-06-08,64982,2374,O,AIRPORT,
300,QF,6,2028-09-14,61902,2374,O,AIRPORT,
300,AZ,789,2028-07-11,97075,985,O,AIRPORT,
300,QF,6,2028-09-14,61810,2374,O,AIRPORT,
300,LH,454,2028-05-06,123516,985,O,AIRPORT,
300,LH,454,2028-04-30,122544,985,O,AIRPORT,
300,AA,26,2028-09-05,61321,2374,O,AIRPORT,
300,LH,454,2028-06-09,128216,985,O,AIRPORT,
300,LH,401,2028-07-23,63036,2374,O,AIRPORT,
300,AZ,790,2028-07-07,128504,985,O,AIRPORT,
300,UA,3504,2028-04-02,51518,2374,O,AIRPORT,
300,LH,454,2028-06-18,129231,985,O,AIRPORT,
300,QF,6,2028-07-02,51532,2374,O,AIRPORT,
300,UA,3516,2028-07-29,113785,985,O,AIRPORT,
300,LH,401,2028-05-24,51075,2374,O,AIRPORT,
300,UA,3516,2028-08-02,114287,985,O,AIRPORT,
