MANDT,CARRID,CONNID,FLDATE,PRICE,CURRENCY,PLANETYPE,SEATSMAX,SEATSOCC,PAYMENTSUM,SEATSMAX_B,SEATSOCC_B,SEATSMAX_F,SEATSOCC_F
300,LH,2402,2025-04-09,242.00,EUR,A321,220,210,63970.28,22,22,11,11
300,LH,2407,2025-04-09,242.00,EUR,A321,220,213,63820.24,22,21,11,10
300,UA,3504,2025-04-09,879.82,USD,DC-10-10,380,368,414519.03,41,41,18,18
300,LH,2415,2025-04-09,242.00,EUR,727-200,189,175,53573.96,18,17,11,10
300,LH,2436,2025-04-09,242.00,EUR,737-200,130,124,37461.60,10,9,8,8
300,SQ,0866,2025-04-09,512.99,SGD,DC-10-10,380,380,246501.60,41,41,18,18
300,SQ,0988,2025-04-09,910.15,SGD,DC-10-10,380,380,433623.45,41,41,18,18
300,LH,2462,2025-04-09,242.00,EUR,A319,220,206,60727.48,22,19,10,9
300,SQ,0997,2025-04-09,910.15,SGD,747-400,385,376,420735.61,31,30,21,21
300,JL,0408,2025-04-09,1061.36,JPY,A319,220,206,269341.19,22,19,10,10
300,SQ,0002,2025-04-09,2320.04,SGD,A319,220,217,625598.88,22,22,10,10
300,LH,0400,2025-04-09,666.00,EUR,DC-10-10,380,366,307525.50,41,39,18,18
300,LH,0401,2025-04-09,666.00,EUR,DC-10-10,380,367,305614.08,41,39,18,17
300,AZ,0791,2025-04-09,1014.00,EUR,A319,220,208,262737.54,22,21,10,10
300,SQ,0326,2025-04-09,1737.55,SGD,A310-300,280,274,558223.12,22,22,10,10
300,JL,0407,2025-04-09,1061.36,JPY,A310-300,280,271,333426.11,22,20,10,9
300,UA,0007,2025-04-09,422.94,USD,A310-300,280,261,128755.69,22,19,10,10
300,UA,0941,2025-04-09,879.82,USD,A319,220,211,233592.59,22,22,10,10
300,LH,2463,2025-04-09,242.00,EUR,A321,220,203,61380.88,22,21,11,10
300,LH,3577,2025-04-09,185.00,EUR,A321,220,211,48906.60,22,22,11,10
300,AA,0064,2025-04-09,422.94,USD,A319,220,207,109960.24,22,22,10,10
300,QF,0005,2025-04-09,788.64,AUD,747-400,385,374,359281.05,31,29,21,21
300,SQ,0114,2025-04-10,357.44,SGD,737-200,130,130,57351.35,10,10,8,8
300,LH,0455,2025-04-10,965.00,EUR,A319,220,213,253939.75,22,22,10,9
300,SQ,0117,2025-04-10,357.44,SGD,A319,220,220,97116.56,22,22,10,10
300,SQ,0158,2025-04-10,494.79,SGD,A321,220,220,135626.66,22,22,11,11
300,SQ,0161,2025-04-10,494.79,SGD,A321,220,220,135374.32,22,22,11,11
300,UA,3516,2025-04-10,611.01,USD,DC-10-10,380,360,275944.70,41,37,18,18
300,UA,3517,2025-04-10,611.01,USD,747-400,385,372,282048.68,31,31,21,21
300,LH,0402,2025-04-10,666.00,EUR,747-400,385,372,305594.10,31,29,21,21
300,DL,0106,2025-04-10,611.01,USD,DC-10-10,380,366,281627.10,41,39,18,18
300,DL,1699,2025-04-10,422.94,USD,DC-10-10,380,365,193744.91,41,39,18,18
300,DL,1984,2025-04-10,422.94,USD,747-400,385,374,193863.20,31,30,21,20
300,SQ,0066,2025-04-10,329.31,SGD,DC-10-10,380,376,156477.38,41,41,18,18
300,SQ,0067,2025-04-10,329.31,SGD,747-400,385,385,156273.13,31,31,21,21
300,AZ,0788,2025-04-10,1030.00,EUR,DC-10-10,380,365,469844.80,41,40,18,17
300,UA,3504,2025-04-11,879.82,USD,DC-10-10,380,368,403160.65,41,40,18,16
300,SQ,0863,2025-04-11,512.99,SGD,A319,220,220,139769.04,22,22,10,10
300,LH,2415,2025-04-11,242.00,EUR,727-200,189,175,53675.60,18,17,11,10
300,SQ,0866,2025-04-11,512.99,SGD,DC-10-10,380,380,245470.47,41,41,18,18
300,SQ,0988,2025-04-11,910.15,SGD,DC-10-10,380,372,425459.23,41,40,18,18
300,LH,2462,2025-04-11,242.00,EUR,A319,220,213,63595.18,22,21,10,10
300,SQ,0997,2025-04-11,910.15,SGD,747-400,385,378,422328.46,31,30,21,21
300,QF,0006,2025-04-11,788.64,AUD,A310-300,280,271,248713.45,22,21,10,10
300,SQ,0002,2025-04-11,2320.04,SGD,A319,220,212,610240.25,22,21,10,10
300,AZ,0789,2025-04-11,1030.00,EUR,747-400,385,369,469649.10,31,31,21,20
300,LH,0401,2025-04-11,666.00,EUR,DC-10-10,380,364,302530.50,41,38,18,18
300,SQ,0015,2025-04-11,2320.04,SGD,DC-10-10,380,373,1084340.58,41,40,18,18
300,AZ,0790,2025-04-11,1014.00,EUR,A310-300,280,271,324317.76,22,22,10,10
300,AZ,0791,2025-04-11,1014.00,EUR,A319,220,207,259979.46,22,20,10,10
300,SQ,0325,2025-04-11,1737.55,SGD,747-400,385,383,817587.40,31,31,21,21
300,SQ,0326,2025-04-11,1737.55,SGD,A310-300,280,278,564530.47,22,22,10,10
300,JL,0407,2025-04-11,1061.36,JPY,A310-300,280,270,339274.07,22,22,10,10
300,UA,0941,2025-04-11,879.82,USD,A319,220,208,229501.47,22,22,10,10
300,AA,0017,2025-04-11,422.94,USD,747-400,385,367,190137.13,31,30,21,20
300,AA,0026,2025-04-11,611.01,USD,A310-300,280,271,192737.27,22,21,10,10
300,AA,0064,2025-04-11,422.94,USD,A319,220,213,112971.61,22,22,10,10
300,AZ,0555,2025-04-11,185.00,EUR,DC-10-10,380,369,86028.70,41,39,18,18
300,QF,0005,2025-04-11,788.64,AUD,747-400,385,365,356702.19,31,30,21,20
300,LH,0454,2025-04-12,965.00,EUR,A310-300,280,265,299786.90,22,21,10,10
300,SQ,0114,2025-04-12,357.44,SGD,737-200,130,120,52836.86,10,9,8,7
300,LH,0455,2025-04-12,965.00,EUR,A319,220,205,244338.00,22,21,10,9
300,LH,2402,2025-04-12,242.00,EUR,A321,220,212,64560.76,22,22,11,11
300,SQ,0117,2025-04-12,357.44,SGD,A319,220,214,94346.48,22,21,10,10
300,LH,2407,2025-04-12,242.00,EUR,A321,220,212,64536.56,22,22,11,10
300,LH,2436,2025-04-12,242.00,EUR,737-200,130,118,35680.48,10,9,8,8
300,UA,3517,2025-04-12,611.01,USD,747-400,385,374,277417.22,31,29,21,19
300,JL,0408,2025-04-12,1061.36,JPY,A319,220,214,284837.00,22,22,10,10
300,LH,0400,2025-04-12,666.00,EUR,DC-10-10,380,366,306786.24,41,39,18,18
300,LH,0402,2025-04-12,666.00,EUR,747-400,385,370,302057.64,31,30,21,20
300,DL,0106,2025-04-12,611.01,USD,DC-10-10,380,362,280869.42,41,39,18,18
300,DL,1699,2025-04-12,422.94,USD,DC-10-10,380,366,193034.24,41,40,18,17
300,DL,1984,2025-04-12,422.94,USD,747-400,385,372,192234.90,31,30,21,20
300,UA,0007,2025-04-12,422.94,USD,A310-300,280,271,134165.13,22,22,10,10
300,SQ,0066,2025-04-12,329.31,SGD,DC-10-10,380,374,155370.89,41,40,18,18
300,SQ,0067,2025-04-12,329.31,SGD,747-400,385,385,155150.19,31,31,21,21
300,LH,2463,2025-04-12,242.00,EUR,A321,220,211,64142.10,22,22,11,11
300,LH,3577,2025-04-12,185.00,EUR,A321,220,204,46899.35,22,20,11,10
300,SQ,0158,2025-04-13,494.79,SGD,A321,220,218,134933.96,22,22,11,11
300,SQ,0161,2025-04-13,494.79,SGD,A321,220,220,135854.25,22,22,11,11
300,UA,3516,2025-04-13,611.01,USD,DC-10-10,380,358,274686.03,41,39,18,17
300,SQ,0863,2025-04-13,512.99,SGD,A319,220,217,138096.69,22,22,10,10
300,SQ,0866,2025-04-13,512.99,SGD,DC-10-10,380,380,246958.17,41,41,18,18
300,SQ,0988,2025-04-13,910.15,SGD,DC-10-10,380,377,431320.79,41,41,18,18
300,QF,0006,2025-04-13,788.64,AUD,A310-300,280,271,252230.99,22,22,10,10
300,SQ,0002,2025-04-13,2320.04,SGD,A319,220,211,605739.40,22,21,10,10
300,AZ,0788,2025-04-13,1030.00,EUR,DC-10-10,380,369,477600.70,41,39,18,18
300,AZ,0789,2025-04-13,1030.00,EUR,747-400,385,374,472502.20,31,29,21,21
300,SQ,0015,2025-04-13,2320.04,SGD,DC-10-10,380,378,1103689.67,41,41,18,18
300,AZ,0790,2025-04-13,1014.00,EUR,A310-300,280,271,323648.52,22,21,10,10
300,AZ,0791,2025-04-13,1014.00,EUR,A319,220,207,263143.14,22,22,10,9
300,SQ,0325,2025-04-13,1737.55,SGD,747-400,385,385,817952.26,31,31,21,21
300,UA,0941,2025-04-13,879.82,USD,A319,220,210,227407.49,22,20,10,10
300,AA,0017,2025-04-13,422.94,USD,747-400,385,370,194307.32,31,31,21,21
300,AA,0026,2025-04-13,611.01,USD,A310-300,280,263,188496.85,22,21,10,10
300,AZ,0555,2025-04-13,185.00,EUR,DC-10-10,380,361,84432.15,41,38,18,17
300,LH,0454,2025-04-14,965.00,EUR,A310-300,280,271,307680.60,22,22,10,9
300,LH,2402,2025-04-14,242.00,EUR,A321,220,206,62005.24,22,20,11,11
300,LH,2407,2025-04-14,242.00,EUR,A321,220,211,64156.62,22,22,11,11
300,UA,3504,2025-04-14,879.82,USD,DC-10-10,380,368,410181.57,41,41,18,17
300,LH,2415,2025-04-14,242.00,EUR,727-200,189,181,55004.18,18,16,11,11
300,LH,2436,2025-04-14,242.00,EUR,737-200,130,123,37415.62,10,10,8,8
300,LH,2462,2025-04-14,242.00,EUR,A319,220,208,62849.82,22,21,10,10
300,SQ,0997,2025-04-14,910.15,SGD,747-400,385,385,427752.91,31,31,21,21
300,JL,0408,2025-04-14,1061.36,JPY,A319,220,209,267027.50,22,19,10,9
300,LH,0400,2025-04-14,666.00,EUR,DC-10-10,380,370,308604.42,41,39,18,18
300,LH,0401,2025-04-14,666.00,EUR,DC-10-10,380,366,307645.38,41,39,18,18
300,SQ,0326,2025-04-14,1737.55,SGD,A310-300,280,280,568995.87,22,22,10,10
300,JL,0407,2025-04-14,1061.36,JPY,A310-300,280,262,326123.85,22,19,10,10
300,UA,0007,2025-04-14,422.94,USD,A310-300,280,263,129398.66,22,19,10,10
300,LH,2463,2025-04-14,242.00,EUR,A321,220,209,63737.96,22,22,11,11
300,LH,3577,2025-04-14,185.00,EUR,A321,220,207,48316.45,22,21,11,11
300,AA,0064,2025-04-14,422.94,USD,A319,220,214,111288.28,22,21,10,9
300,QF,0005,2025-04-14,788.64,AUD,747-400,385,375,359596.42,31,31,21,19
300,SQ,0114,2025-04-15,357.44,SGD,737-200,130,130,57551.46,10,10,8,8
300,LH,0455,2025-04-15,965.00,EUR,A319,220,212,254045.90,22,21,10,10
300,SQ,0117,2025-04-15,357.44,SGD,A319,220,215,95436.61,22,22,10,10
300,SQ,0158,2025-04-15,494.79,SGD,A321,220,219,135987.88,22,22,11,11
300,SQ,0161,2025-04-15,494.79,SGD,A321,220,220,136517.30,22,22,11,11
300,UA,3516,2025-04-15,611.01,USD,DC-10-10,380,368,281486.58,41,40,18,17
300,SQ,0863,2025-04-15,512.99,SGD,A319,220,219,139091.89,22,22,10,10
300,SQ,0866,2025-04-15,512.99,SGD,DC-10-10,380,380,245219.10,41,41,18,18
300,UA,3517,2025-04-15,611.01,USD,747-400,385,368,276103.58,31,31,21,20
300,SQ,0988,2025-04-15,910.15,SGD,DC-10-10,380,376,432303.65,41,41,18,18
300,QF,0006,2025-04-15,788.64,AUD,A310-300,280,271,250969.14,22,22,10,10
300,SQ,0002,2025-04-15,2320.04,SGD,A319,220,220,630007.08,22,22,10,10
300,AZ,0788,2025-04-15,1030.00,EUR,DC-10-10,380,360,467537.60,41,39,18,17
300,AZ,0789,2025-04-15,1030.00,EUR,747-400,385,366,463530.90,31,30,21,20
300,SQ,0015,2025-04-15,2320.04,SGD,DC-10-10,380,371,1089560.63,41,40,18,18
300,AZ,0790,2025-04-15,1014.00,EUR,A310-300,280,271,321427.86,22,21,10,10
300,LH,0402,2025-04-15,666.00,EUR,747-400,385,373,303602.76,31,31,21,19
300,AZ,0791,2025-04-15,1014.00,EUR,A319,220,208,262909.92,22,22,10,10
300,SQ,0325,2025-04-15,1737.55,SGD,747-400,385,385,820523.82,31,31,21,21
300,DL,0106,2025-04-15,611.01,USD,DC-10-10,380,362,281352.13,41,40,18,18
300,DL,1699,2025-04-15,422.94,USD,DC-10-10,380,368,196138.71,41,41,18,18
300,DL,1984,2025-04-15,422.94,USD,747-400,385,365,187405.01,31,28,21,20
300,SQ,0066,2025-04-15,329.31,SGD,DC-10-10,380,380,158226.00,41,41,18,18
300,UA,0941,2025-04-15,879.82,USD,A319,220,212,233838.96,22,22,10,10
300,SQ,0067,2025-04-15,329.31,SGD,747-400,385,385,155044.83,31,31,21,21
300,AA,0017,2025-04-15,422.94,USD,747-400,385,373,191782.40,31,30,21,19
300,AA,0026,2025-04-15,611.01,USD,A310-300,280,271,195364.59,22,22,10,10
300,AZ,0555,2025-04-15,185.00,EUR,DC-10-10,380,370,86076.80,41,39,18,18
300,LH,0454,2025-04-16,965.00,EUR,A310-300,280,271,305432.15,22,21,10,10
300,LH,2402,2025-04-16,242.00,EUR,A321,220,214,64720.48,22,22,11,10
300,LH,2407,2025-04-16,242.00,EUR,A321,220,206,63440.30,22,21,11,11
300,UA,3504,2025-04-16,879.82,USD,DC-10-10,380,369,405439.36,41,38,18,18
300,LH,2415,2025-04-16,242.00,EUR,727-200,189,181,56335.18,18,18,11,11
300,LH,2436,2025-04-16,242.00,EUR,737-200,130,118,36423.42,10,10,8,8
300,LH,2462,2025-04-16,242.00,EUR,A319,220,206,62051.22,22,21,10,9
300,SQ,0997,2025-04-16,910.15,SGD,747-400,385,384,427407.02,31,31,21,21
300,JL,0408,2025-04-16,1061.36,JPY,A319,220,205,269426.19,22,20,10,10
300,LH,0400,2025-04-16,666.00,EUR,DC-10-10,380,365,304988.04,41,39,18,18
300,LH,0401,2025-04-16,666.00,EUR,DC-10-10,380,368,308191.50,41,40,18,18
300,SQ,0326,2025-04-16,1737.55,SGD,A310-300,280,280,571237.38,22,22,10,10
300,JL,0407,2025-04-16,1061.36,JPY,A310-300,280,264,330868.16,22,21,10,10
300,UA,0007,2025-04-16,422.94,USD,A310-300,280,271,135027.99,22,22,10,10
300,LH,2463,2025-04-16,242.00,EUR,A321,220,207,61664.02,22,20,11,10
300,LH,3577,2025-04-16,185.00,EUR,A321,220,206,48414.50,22,22,11,11
300,AA,0064,2025-04-16,422.94,USD,A319,220,214,112079.18,22,21,10,10
300,QF,0005,2025-04-16,788.64,AUD,747-400,385,372,359793.57,31,30,21,20
300,SQ,0114,2025-04-17,357.44,SGD,737-200,130,130,57304.82,10,10,8,8
300,LH,0455,2025-04-17,965.00,EUR,A319,220,211,254113.45,22,22,10,10
300,SQ,0117,2025-04-17,357.44,SGD,A319,220,220,97441.91,22,22,10,10
300,SQ,0158,2025-04-17,494.79,SGD,A321,220,219,135770.17,22,22,11,11
300,SQ,0161,2025-04-17,494.79,SGD,A321,220,218,134968.61,22,22,11,11
300,UA,3516,2025-04-17,611.01,USD,DC-10-10,380,367,281517.12,41,40,18,17
300,SQ,0863,2025-04-17,512.99,SGD,A319,220,212,135034.15,22,21,10,10
300,UA,3517,2025-04-17,611.01,USD,747-400,385,366,275718.60,31,28,21,21
300,QF,0006,2025-04-17,788.64,AUD,A310-300,280,269,248303.44,22,21,10,10
300,AZ,0788,2025-04-17,1030.00,EUR,DC-10-10,380,361,471194.10,41,40,18,18
300,AZ,0789,2025-04-17,1030.00,EUR,747-400,385,368,464385.80,31,30,21,19
300,SQ,0015,2025-04-17,2320.04,SGD,DC-10-10,380,380,1112853.88,41,41,18,18
300,AZ,0790,2025-04-17,1014.00,EUR,A310-300,280,263,312170.04,22,20,10,10
300,LH,0402,2025-04-17,666.00,EUR,747-400,385,372,304661.70,31,30,21,20
300,SQ,0325,2025-04-17,1737.55,SGD,747-400,385,385,816805.51,31,31,21,21
300,DL,0106,2025-04-17,611.01,USD,DC-10-10,380,368,280790.02,41,39,18,17
300,DL,1699,2025-04-17,422.94,USD,DC-10-10,380,368,194319.96,41,40,18,16
300,DL,1984,2025-04-17,422.94,USD,747-400,385,371,193199.24,31,29,21,21
300,SQ,0066,2025-04-17,329.31,SGD,DC-10-10,380,371,154422.52,41,40,18,18
300,SQ,0067,2025-04-17,329.31,SGD,747-400,385,382,155051.47,31,31,21,21
300,AA,0017,2025-04-17,422.94,USD,747-400,385,370,193474.11,31,31,21,21
300,AA,0026,2025-04-17,611.01,USD,A310-300,280,271,194167.01,22,21,10,10
300,AZ,0555,2025-04-17,185.00,EUR,DC-10-10,380,357,83185.25,41,38,18,18
300,LH,0454,2025-04-18,965.00,EUR,A310-300,280,271,306049.75,22,21,10,10
300,LH,2402,2025-04-18,242.00,EUR,A321,220,214,64130.00,22,20,11,11
300,LH,2407,2025-04-18,242.00,EUR,A321,220,214,64640.62,22,21,11,10
300,UA,3504,2025-04-18,879.82,USD,DC-10-10,380,364,403917.24,41,40,18,17
300,LH,2415,2025-04-18,242.00,EUR,727-200,189,181,55323.62,18,17,11,11
300,LH,2436,2025-04-18,242.00,EUR,737-200,130,127,38090.80,10,10,8,8
300,SQ,0866,2025-04-18,512.99,SGD,DC-10-10,380,380,245116.50,41,41,18,18
300,SQ,0988,2025-04-18,910.15,SGD,DC-10-10,380,380,436499.39,41,41,18,18
300,LH,2462,2025-04-18,242.00,EUR,A319,220,207,63014.38,22,22,10,10
300,SQ,0997,2025-04-18,910.15,SGD,747-400,385,377,420398.84,31,30,21,21
300,JL,0408,2025-04-18,1061.36,JPY,A319,220,213,279997.27,22,21,10,10
300,SQ,0002,2025-04-18,2320.04,SGD,A319,220,220,630378.25,22,22,10,10
300,LH,0400,2025-04-18,666.00,EUR,DC-10-10,380,368,310888.80,41,41,18,18
300,LH,0401,2025-04-18,666.00,EUR,DC-10-10,380,360,300825.54,41,39,18,17
300,AZ,0791,2025-04-18,1014.00,EUR,A319,220,213,271082.76,22,22,10,10
300,SQ,0326,2025-04-18,1737.55,SGD,A310-300,280,280,567327.96,22,22,10,10
300,JL,0407,2025-04-18,1061.36,JPY,A310-300,280,271,339008.82,22,22,10,10
300,UA,0007,2025-04-18,422.94,USD,A310-300,280,262,130231.84,22,21,10,10
300,UA,0941,2025-04-18,879.82,USD,A319,220,208,224037.77,22,20,10,9
300,LH,2463,2025-04-18,242.00,EUR,A321,220,214,64957.64,22,21,11,11
300,LH,3577,2025-04-18,185.00,EUR,A321,220,210,49200.75,22,22,11,11
300,AA,0064,2025-04-18,422.94,USD,A319,220,214,111609.69,22,20,10,10
300,QF,0005,2025-04-18,788.64,AUD,747-400,385,370,357301.38,31,29,21,21
300,SQ,0114,2025-04-19,357.44,SGD,737-200,130,130,57168.98,10,10,8,8
300,LH,0455,2025-04-19,965.00,EUR,A319,220,211,252366.80,22,22,10,10
300,SQ,0117,2025-04-19,357.44,SGD,A319,220,220,96798.48,22,22,10,10
300,SQ,0158,2025-04-19,494.79,SGD,A321,220,220,136141.28,22,22,11,11
300,SQ,0161,2025-04-19,494.79,SGD,A321,220,218,134750.90,22,22,11,11
300,UA,3516,2025-04-19,611.01,USD,DC-10-10,380,362,276580.18,41,38,18,18
300,UA,3517,2025-04-19,611.01,USD,747-400,385,370,277032.30,31,30,21,20
300,AZ,0788,2025-04-19,1030.00,EUR,DC-10-10,380,360,465003.80,41,39,18,17
300,LH,0402,2025-04-19,666.00,EUR,747-400,385,374,305480.88,31,29,21,21
300,DL,0106,2025-04-19,611.01,USD,DC-10-10,380,364,281517.11,41,41,18,17
300,DL,1699,2025-04-19,422.94,USD,DC-10-10,380,362,194290.39,41,40,18,17
300,DL,1984,2025-04-19,422.94,USD,747-400,385,365,190648.81,31,29,21,21
300,SQ,0066,2025-04-19,329.31,SGD,DC-10-10,380,380,157323.71,41,41,18,18
300,SQ,0067,2025-04-19,329.31,SGD,747-400,385,385,156075.61,31,31,21,21
300,UA,3504,2025-04-20,879.82,USD,DC-10-10,380,370,403336.67,41,40,18,16
300,SQ,0863,2025-04-20,512.99,SGD,A319,220,220,138984.15,22,22,10,10
300,LH,2415,2025-04-20,242.00,EUR,727-200,189,182,56156.10,18,18,11,11
300,SQ,0866,2025-04-20,512.99,SGD,DC-10-10,380,380,244398.30,41,41,18,18
300,SQ,0988,2025-04-20,910.15,SGD,DC-10-10,380,377,434305.89,41,41,18,18
300,LH,2462,2025-04-20,242.00,EUR,A319,220,211,63631.48,22,22,10,10
300,SQ,0997,2025-04-20,910.15,SGD,747-400,385,385,427425.35,31,31,21,21
300,QF,0006,2025-04-20,788.64,AUD,A310-300,280,261,241442.36,22,20,10,10
300,AZ,0789,2025-04-20,1030.00,EUR,747-400,385,363,457536.30,31,29,21,20
300,SQ,0002,2025-04-20,2320.04,SGD,A319,220,220,631584.57,22,22,10,10
300,LH,0401,2025-04-20,666.00,EUR,DC-10-10,380,362,304894.80,41,40,18,18
300,SQ,0015,2025-04-20,2320.04,SGD,DC-10-10,380,373,1084456.60,41,40,18,18
300,AZ,0790,2025-04-20,1014.00,EUR,A310-300,280,271,322310.04,22,21,10,10
300,AZ,0791,2025-04-20,1014.00,EUR,A319,220,214,266256.12,22,21,10,9
300,SQ,0325,2025-04-20,1737.55,SGD,747-400,385,385,821218.85,31,31,21,21
300,SQ,0326,2025-04-20,1737.55,SGD,A310-300,280,280,566876.15,22,22,10,10
300,JL,0407,2025-04-20,1061.36,JPY,A310-300,280,270,338732.86,22,22,10,10
300,UA,0941,2025-04-20,879.82,USD,A319,220,205,224143.33,22,20,10,10
300,AA,0017,2025-04-20,422.94,USD,747-400,385,372,193520.54,31,29,21,20
300,AA,0026,2025-04-20,611.01,USD,A310-300,280,265,192223.97,22,21,10,10
300,AA,0064,2025-04-20,422.94,USD,A319,220,213,111893.21,22,21,10,10
300,AZ,0555,2025-04-20,185.00,EUR,DC-10-10,380,365,84720.75,41,39,18,18
300,QF,0005,2025-04-20,788.64,AUD,747-400,385,371,358413.42,31,30,21,20
300,LH,0402,2025-04-21,666.00,EUR,747-400,385,371,303010.02,31,30,21,20
300,LH,0454,2025-04-21,965.00,EUR,A310-300,280,267,302614.35,22,21,10,9
300,SQ,0114,2025-04-21,357.44,SGD,737-200,130,130,57787.41,10,10,8,8
300,LH,0455,2025-04-21,965.00,EUR,A319,220,213,255753.95,22,21,10,10
300,LH,2402,2025-04-21,242.00,EUR,A321,220,214,63498.38,22,22,11,9
300,SQ,0117,2025-04-21,357.44,SGD,A319,220,220,96769.95,22,22,10,10
300,LH,2407,2025-04-21,242.00,EUR,A321,220,214,64904.40,22,21,11,11
300,LH,2436,2025-04-21,242.00,EUR,737-200,130,125,37057.46,10,10,8,7
300,UA,3517,2025-04-21,611.01,USD,747-400,385,375,277796.07,31,30,21,19
300,JL,0408,2025-04-21,1061.36,JPY,A319,220,213,281621.06,22,22,10,9
300,LH,0400,2025-04-21,666.00,EUR,DC-10-10,380,367,303955.74,41,40,18,16
300,DL,0106,2025-04-21,611.01,USD,DC-10-10,380,369,282598.60,41,38,18,18
300,DL,1699,2025-04-21,422.94,USD,DC-10-10,380,369,195491.53,41,38,18,18
300,DL,1984,2025-04-21,422.94,USD,747-400,385,371,192433.69,31,30,21,20
300,UA,0007,2025-04-21,422.94,USD,A310-300,280,263,131318.81,22,21,10,10
300,SQ,0066,2025-04-21,329.31,SGD,DC-10-10,380,371,153698.05,41,40,18,18
300,SQ,0067,2025-04-21,329.31,SGD,747-400,385,378,153477.36,31,30,21,21
300,LH,2463,2025-04-21,242.00,EUR,A321,220,211,62929.68,22,21,11,10
300,LH,3577,2025-04-21,185.00,EUR,A321,220,213,48540.30,22,20,11,11
300,SQ,0158,2025-04-22,494.79,SGD,A321,220,220,135458.44,22,22,11,11
300,UA,3504,2025-04-22,879.82,USD,DC-10-10,380,367,404568.36,41,40,18,17
300,SQ,0161,2025-04-22,494.79,SGD,A321,220,215,133840.49,22,22,11,11
300,UA,3516,2025-04-22,611.01,USD,DC-10-10,380,358,275248.16,41,38,18,18
300,SQ,0863,2025-04-22,512.99,SGD,A319,220,220,140276.91,22,22,10,10
300,LH,2415,2025-04-22,242.00,EUR,727-200,189,175,53409.40,18,17,11,10
300,SQ,0866,2025-04-22,512.99,SGD,DC-10-10,380,380,245691.06,41,41,18,18
300,SQ,0988,2025-04-22,910.15,SGD,DC-10-10,380,370,426888.28,41,40,18,18
300,LH,2462,2025-04-22,242.00,EUR,A319,220,212,64025.94,22,22,10,10
300,SQ,0997,2025-04-22,910.15,SGD,747-400,385,384,428062.34,31,31,21,21
300,QF,0006,2025-04-22,788.64,AUD,A310-300,280,263,244368.26,22,20,10,10
300,AZ,0788,2025-04-22,1030.00,EUR,DC-10-10,380,368,477600.70,41,41,18,18
300,AZ,0789,2025-04-22,1030.00,EUR,747-400,385,374,467681.80,31,29,21,21
300,SQ,0002,2025-04-22,2320.04,SGD,A319,220,210,604904.19,22,21,10,10
300,LH,0401,2025-04-22,666.00,EUR,DC-10-10,380,367,302956.74,41,39,18,16
300,SQ,0015,2025-04-22,2320.04,SGD,DC-10-10,380,378,1103434.70,41,41,18,18
300,AZ,0790,2025-04-22,1014.00,EUR,A310-300,280,271,320454.42,22,21,10,9
300,AZ,0791,2025-04-22,1014.00,EUR,A319,220,206,258782.94,22,20,10,10
300,SQ,0325,2025-04-22,1737.55,SGD,747-400,385,385,820610.63,31,31,21,21
300,SQ,0326,2025-04-22,1737.55,SGD,A310-300,280,275,561298.51,22,22,10,10
300,JL,0407,2025-04-22,1061.36,JPY,A310-300,280,271,335315.29,22,21,10,10
300,UA,0941,2025-04-22,879.82,USD,A319,220,213,231982.55,22,21,10,10
300,AA,0017,2025-04-22,422.94,USD,747-400,385,362,187607.90,31,29,21,20
300,AA,0026,2025-04-22,611.01,USD,A310-300,280,268,192841.11,22,21,10,10
300,AA,0064,2025-04-22,422.94,USD,A319,220,213,112079.26,22,21,10,10
300,AZ,0555,2025-04-22,185.00,EUR,DC-10-10,380,360,83514.55,41,39,18,17
300,QF,0005,2025-04-22,788.64,AUD,747-400,385,373,362956.19,31,31,21,21
300,LH,0402,2025-04-23,666.00,EUR,747-400,385,373,305520.84,31,31,21,21
300,LH,0454,2025-04-23,965.00,EUR,A310-300,280,271,304525.05,22,21,10,10
300,SQ,0114,2025-04-23,357.44,SGD,737-200,130,130,58084.02,10,10,8,8
300,LH,0455,2025-04-23,965.00,EUR,A319,220,214,250272.75,22,22,10,8
300,LH,2402,2025-04-23,242.00,EUR,A321,220,213,64229.22,22,22,11,10
300,SQ,0117,2025-04-23,357.44,SGD,A319,220,213,94103.35,22,21,10,10
300,LH,2407,2025-04-23,242.00,EUR,A321,220,215,64057.40,22,20,11,10
300,LH,2436,2025-04-23,242.00,EUR,737-200,130,122,37212.34,10,10,8,8
300,UA,3517,2025-04-23,611.01,USD,747-400,385,365,274331.61,31,29,21,20
300,JL,0408,2025-04-23,1061.36,JPY,A319,220,212,280039.63,22,22,10,9
300,LH,0400,2025-04-23,666.00,EUR,DC-10-10,380,364,307891.80,41,41,18,18
300,DL,0106,2025-04-23,611.01,USD,DC-10-10,380,358,276610.68,41,39,18,17
300,DL,1699,2025-04-23,422.94,USD,DC-10-10,380,367,195199.59,41,40,18,17
300,DL,1984,2025-04-23,422.94,USD,747-400,385,373,195242.07,31,31,21,21
300,UA,0007,2025-04-23,422.94,USD,A310-300,280,261,130214.82,22,20,10,10
300,SQ,0066,2025-04-23,329.31,SGD,DC-10-10,380,371,153543.19,41,40,18,18
300,SQ,0067,2025-04-23,329.31,SGD,747-400,385,385,155565.11,31,31,21,21
300,LH,2463,2025-04-23,242.00,EUR,A321,220,213,64715.64,22,21,11,11
300,LH,3577,2025-04-23,185.00,EUR,A321,220,213,50277.45,22,22,11,11
